area,day,ap_tmp,sin,dif
전주,2022-06-10,25.143515564493466,0,-12.7
전주,2022-06-11,25.35150173078049,0,-12.599999999999998
전주,2022-06-12,24.595330033750965,0,-9.600000000000001
전주,2022-06-13,24.67354506573514,0,-9.599999999999998
전주,2022-06-14,19.79028310691455,0,-4.399999999999999
전주,2022-06-15,22.50452102717618,0,-9.200000000000003
전주,2022-06-16,23.779269083391505,0,-8.0
전주,2022-06-17,25.17101681521331,0,-11.400000000000002
전주,2022-06-18,26.057735620179443,0,-8.099999999999998
전주,2022-06-19,26.950909024121614,0,-8.7
전주,2022-06-20,28.055321892511813,0,-11.099999999999998
전주,2022-06-21,27.808046085736404,0,-11.3
전주,2022-06-22,28.263308058798835,0,-11.199999999999996
전주,2022-06-23,27.267695513271242,0,-7.5
전주,2022-06-24,26.347515203185637,0,-6.699999999999999
전주,2022-06-25,29.80473291682014,0,-9.400000000000002
전주,2022-06-26,30.329017482021207,0,-7.0000000000000036
전주,2022-06-27,30.327018014637915,0,-3.8000000000000007
전주,2022-06-28,30.968177538543387,0,-3.8999999999999986
전주,2022-06-29,29.896572278553165,0,-5.599999999999998
전주,2022-06-30,30.02327573965681,0,-6.0
전주,2022-07-01,30.549409921352613,0,-9.000000000000004
전주,2022-07-02,30.760009689875442,0,-10.700000000000003
전주,2022-07-03,30.355800000000002,0,-9.0
전주,2022-07-04,29.628224801732898,0,-8.100000000000001
전주,2022-07-05,29.44938242959165,0,-6.199999999999999
전주,2022-07-06,32.1346047583511,0,-9.300000000000004
전주,2022-07-07,32.376723323065434,0,-7.099999999999998
전주,2022-07-08,29.045446617067167,0,-6.300000000000001
전주,2022-07-09,28.70146164794438,0,-7.5
전주,2022-07-10,30.349040588012866,0,-9.900000000000002
전주,2022-07-11,28.52340000000001,0,-6.799999999999997
전주,2022-07-12,29.846800000000005,0,-5.5
전주,2022-07-13,28.191065685353337,0,-2.6000000000000014
전주,2022-07-14,27.466717252362038,0,-4.5
전주,2022-07-15,27.980645861664414,0,-8.399999999999999
전주,2022-07-16,28.219084539602076,0,-7.700000000000003
전주,2022-07-17,28.460259083597652,0,-6.300000000000001
전주,2022-07-18,25.53905482352225,0,-5.100000000000001
전주,2022-07-19,26.98127202311311,0,-7.800000000000001
전주,2022-07-20,29.12337968066504,0,-9.3
전주,2022-07-21,26.49265113808476,0,-4.300000000000001
전주,2022-07-22,27.466717252362038,0,-6.199999999999999
전주,2022-07-23,27.148452195135512,0,-7.5
전주,2022-07-24,26.816153126210615,0,-3.8000000000000007
전주,2022-07-25,28.564716625485396,0,-7.300000000000001
전주,2022-07-26,29.615218139664492,0,-9.7
전주,2022-07-27,30.444952379464866,0,-9.100000000000001
전주,2022-07-28,31.386932578107427,0,-12.099999999999998
전주,2022-07-29,32.830007050861425,0,-9.700000000000003
전주,2022-07-30,31.073251618594583,0,-8.2
전주,2022-07-31,28.471294225085867,0,-4.300000000000001
전주,2022-08-01,31.182146409227425,0,-7.300000000000001
전주,2022-08-02,30.329017482021207,-0.509932604390136,-6.800000000000004
전주,2022-08-03,30.862132876122438,-0.524704487799008,-6.600000000000001
전주,2022-08-04,30.862449178703343,-0.539320034499199,-6.5
전주,2022-08-05,30.86278254701586,-0.553774889760533,-6.399999999999999
전주,2022-08-06,32.00705905196528,-0.5680647467311556,-7.200000000000003
전주,2022-08-07,31.68769847681851,-0.5821853477207707,-8.400000000000002
전주,2022-08-08,31.388699564120028,-0.5961324854692248,-3.8999999999999986
전주,2022-08-09,31.289277586783616,-0.6099020044000729,-4.699999999999999
전주,2022-08-10,30.019626175326295,-0.623489801858733,-5.0
전주,2022-08-11,27.551513780347186,-0.6368918293348893,-3.3000000000000007
전주,2022-08-12,29.42227743422434,-0.6501040936687444,-6.799999999999997
전주,2022-08-13,29.1133563829615,-0.6631226582407953,-6.0
전주,2022-08-14,31.496091185852734,-0.6759436441447539,-7.199999999999996
전주,2022-08-15,31.93789192975784,-0.6885632313432772,-5.700000000000003
전주,2022-08-16,27.847335726224784,-0.700977659806149,-5.699999999999999
전주,2022-08-17,27.937971374158906,-0.7131832306305964,-7.299999999999997
전주,2022-08-18,27.965513252544376,-0.7251763071433761,-10.2
전주,2022-08-19,29.58848430053888,-0.7369533159843363,-9.8
전주,2022-08-20,28.57528730822937,-0.7485107481711009,-5.5
전주,2022-08-21,29.020970399032393,-0.7598451601445784,-8.599999999999998
전주,2022-08-22,29.942653933726245,-0.7709531747949796,-8.200000000000003
전주,2022-08-23,27.48483117454262,-0.7818314824680297,-3.1999999999999993
전주,2022-08-24,25.744978841561846,-0.7924768419510902,-5.599999999999998
전주,2022-08-25,25.84882053640395,-0.8028860814388826,-8.600000000000001
전주,2022-08-26,25.37801655131191,-0.8130560994785325,-10.600000000000001
전주,2022-08-27,23.67355919157697,-0.8229838658936564,-7.699999999999999
전주,2022-08-28,24.41255272556309,-0.8326664226872063,-12.5
전주,2022-08-29,23.286050627603927,-0.8421008849228119,-3.400000000000002
전주,2022-08-30,23.840600000000002,-0.8512844415843512,-3.8999999999999986
전주,2022-08-31,23.785699494980072,-0.8602143564135006,-4.199999999999999
전주,2022-09-01,24.247800000000005,-0.8688879687250064,-7.600000000000001
전주,2022-09-02,24.98823510537759,-0.8773026941994417,-9.5
전주,2022-09-03,27.304135527900264,-0.88545602565321,-9.0
전주,2022-09-04,28.57528730822937,-0.8933455337855627,-8.899999999999999
전주,2022-09-05,24.98823510537759,-0.900968867902419,-6.399999999999999
전주,2022-09-06,22.10325972257152,-0.9083237566167542,-7.900000000000002
전주,2022-09-07,24.273593246510316,-0.9154080085253664,-11.0
전주,2022-09-08,24.310143443930436,-0.9222195128618104,-13.0
전주,2022-09-09,25.571200000000005,-0.9287562401253023,-11.8
전주,2022-09-10,24.788461665281723,-0.9350162426854147,-8.8
전주,2022-09-11,26.35832907658346,-0.9409976553623766,-10.600000000000001
전주,2022-09-12,25.48803679483464,-0.9466986959828056,-5.0
전주,2022-09-13,26.44784429290769,-0.9521176659107141,-6.600000000000001
전주,2022-09-14,27.600730612750887,-0.9572529505536157,-6.899999999999999
전주,2022-09-15,29.05804253849467,-0.9621030198436007,-11.100000000000001
전주,2022-09-16,29.58848430053888,-0.9666664286932194,-8.799999999999997
전주,2022-09-17,29.628224801732898,-0.9709418174260518,-8.5
전주,2022-09-18,30.003703456109356,-0.9749279121818236,-9.499999999999996
전주,2022-09-19,26.845413601556636,-0.9786235252959552,-10.8
전주,2022-09-20,21.453651463471687,-0.9820275556534303,-9.5
전주,2022-09-21,21.652021301537154,-0.9851389890168738,-12.1
전주,2022-09-22,21.44502156543855,-0.9879568983287466,-10.9
전주,2022-09-23,20.146620936151912,-0.9904804439875631,-10.1
전주,2022-09-24,19.79028310691455,-0.992708874098054,-11.600000000000001
전주,2022-09-25,21.560681199239806,-0.9946415246951927,-9.499999999999998
전주,2022-09-26,21.661818394500727,-0.9962778199420264,-8.7
전주,2022-09-27,22.671594937808024,-0.9976172723012475,-13.7
전주,2022-09-28,22.57205315184902,-0.9986594826804561,-8.8
전주,2022-09-29,21.44268355821621,-0.9994041405510705,-10.899999999999999
전주,2022-09-30,23.0262,-0.9998510240408494,-14.5
전주,2022-10-01,23.942400000000003,-1.0,-14.6
전주,2022-10-02,26.037201904185764,-0.9998510240408495,-11.8
전주,2022-10-03,26.788938413393673,-0.9994041405510705,-7.100000000000001
전주,2022-10-04,20.34990931676181,-0.9986594826804561,-10.599999999999998
전주,2022-10-05,17.967992827591118,-0.9976172723012476,-7.099999999999998
전주,2022-10-06,17.967992827591118,-0.9962778199420265,-8.100000000000001
